          76.7954649,29.9617226,0
          76.7946817,29.9616575,0
          76.7939844,29.9615924,0
          76.7932441,29.9615181,0
          76.7926325,29.9614623,0
          76.7921283,29.9614344,0
          76.7915918,29.9613879,0
          76.791109,29.9613322,0
          76.7903151,29.9612578,0
          76.7895855,29.9612299,0
          76.7889847,29.9611927,0
          76.7883303,29.9611184,0
          76.7876973,29.961044,0
          76.7872037,29.9610533,0
          76.7868604,29.9610347,0
          76.7863132,29.9609604,0
          76.7856588,29.9609139,0
          76.7850687,29.9608674,0
          76.7844893,29.9607931,0
          76.7839422,29.9607559,0
          76.7835559,29.960728,0
          76.7828693,29.9606722,0
          76.7821934,29.960635,0
          76.7817213,29.9605979,0
          76.7810668,29.9605235,0
          76.7801871,29.9605142,0
          76.7792859,29.9603841,0
          76.7786099,29.9603655,0
          76.7777731,29.9602911,0
          76.7771723,29.9602632,0
          76.776432,29.9602168,0
          76.7759385,29.9601889,0
          76.7753806,29.9601238,0
          76.7748441,29.9601052,0
          76.7743613,29.960068,0
          76.7737176,29.9600123,0
          76.7731811,29.9599751,0
          76.7724409,29.9599472,0
          76.7716898,29.9598635,0
          76.7711212,29.9598449,0
          76.770735,29.9598171,0
          76.7702736,29.9597985,0
          76.7696621,29.9597427,0
          76.768836,29.9596219,0
          76.7682459,29.959594,0
          76.7677416,29.9595754,0
          76.7672374,29.9595103,0
          76.7667975,29.9594824,0
          76.7661645,29.9593988,0
          76.765628,29.9593616,0
          76.7651238,29.9593151,0
          76.764523,29.9592593,0
          76.7639543,29.9592036,0
          76.7634179,29.9591478,0
          76.7628922,29.9590456,0
          76.7623772,29.9589619,0
          76.7617979,29.958934,0
          76.7613151,29.9588968,0
          76.7606499,29.9587853,0
          76.7601671,29.9587109,0
          76.7598667,29.9587016,0
          76.7593624,29.958618,0
          76.7586865,29.9585157,0
          76.7581286,29.9584507,0
          76.7575492,29.9584042,0
          76.7569162,29.9582926,0
          76.7563369,29.9582183,0
          76.7558112,29.9581718,0
          76.7552854,29.9580881,0
          76.7545452,29.9580695,0
          76.7538585,29.9579859,0
          76.753129,29.9579487,0
          76.7524638,29.9578929,0
          76.7519488,29.9578558,0
          76.751466,29.9578186,0
          76.7507686,29.9577442,0
          76.7503502,29.9577442,0
          76.7496206,29.957707,0
          76.7490198,29.9576234,0
          76.7484619,29.9576327,0
          76.7479898,29.9575862,0
          76.7474427,29.957549,0
          76.7467882,29.9574932,0
          76.7461445,29.9574468,0
          76.7455437,29.9573817,0
          76.7449428,29.9573538,0
          76.7442777,29.9573352,0
          76.7435374,29.9572608,0
          76.7425503,29.9572608,0
          76.7417027,29.95714,0
          76.7411341,29.9571214,0
          76.740308,29.957047,0
          76.7394604,29.9570749,0
          76.7386021,29.9570378,0
          76.7380898,29.9569843,0
          76.7375775,29.9569494,0
          76.7365583,29.9568565,0
          76.7362471,29.9568704,0
          76.7359071,29.9568547,0
          76.7354887,29.9568407,0
          76.735022,29.9568221,0
          76.7346411,29.9568082,0
          76.7341905,29.9567943,0
          76.7336701,29.9567664,0
          76.7328226,29.9567245,0
          76.7319589,29.9567292,0
          76.7311167,29.9567292,0
          76.730886,29.956785,0
          76.7304729,29.9568175,0
          76.7297058,29.956864,0
          76.7286866,29.956943,0
          76.7283862,29.9569895,0
          76.7280268,29.9570406,0
          76.7273348,29.9570824,0
          76.7268359,29.9571521,0
          76.7261868,29.9572218,0
          76.7256021,29.9573148,0
          76.7252212,29.9573752,0
          76.7247598,29.9574124,0
          76.7240196,29.9574496,0
          76.7236655,29.9575147,0
          76.7233651,29.9575565,0
          76.723054,29.9575937,0
          76.7227321,29.9576262,0
          76.7220723,29.9576587,0
          76.7217182,29.9577377,0
          76.7213427,29.9577842,0
          76.7209189,29.9578121,0
          76.7205434,29.9578493,0
          76.720066,29.957919,0
          76.7196154,29.9579655,0
          76.7191057,29.9580166,0
          76.7185854,29.9580584,0
          76.7182153,29.9581049,0
          76.7177754,29.9581607,0
          76.7172765,29.9582258,0
          76.7168366,29.9582769,0
          76.7163967,29.9583141,0
          76.7161499,29.9583419,0
          76.7158442,29.9583884,0
          76.7156296,29.9583977,0
          76.7153721,29.958407,0
          76.7151414,29.9584581,0
          76.7148625,29.9584814,0
          76.714546,29.9585,0
          76.7142134,29.9585464,0
          76.7139774,29.9585836,0
          76.7137413,29.9585976,0
          76.7135053,29.9586301,0
          76.713162,29.958658,0
          76.7128401,29.9586905,0
          76.7125236,29.9587184,0
          76.7122071,29.9587509,0
          76.711837,29.9587928,0
          76.7115526,29.9588207,0
          76.7111664,29.9588578,0
          76.7107802,29.9589043,0
          76.7104154,29.9589461,0
          76.7100184,29.9589833,0
          76.7096215,29.9590298,0
          76.709262,29.959067,0
          76.7087471,29.9591135,0
          76.7083179,29.9591739,0
          76.7079478,29.9592203,0
          76.7075079,29.9592668,0
          76.7071055,29.959304,0
          76.7067354,29.9593505,0
          76.7061239,29.959383,0
          76.7056357,29.959462,0
          76.7051422,29.9595085,0
          76.7046111,29.9595643,0
          76.7040532,29.95962,0
          76.7035704,29.9596712,0
          76.7032002,29.9597223,0
          76.7028623,29.9597688,0
          76.7024278,29.9598385,0
          76.7019503,29.9598989,0
          76.7013442,29.9600197,0
          76.7009257,29.9600848,0
          76.7004966,29.9601545,0
          76.7001854,29.9602103,0
          76.6997831,29.9602707,0
          76.6993486,29.9603497,0
          76.6989677,29.960438,0
          76.6986137,29.9604752,0
          76.6982972,29.960531,0
          76.6978895,29.9605867,0
          76.6974013,29.9606565,0
          76.6967415,29.9606936,0
          76.6962426,29.9608098,0
          76.6957062,29.9609167,0
          76.6953897,29.961005,0
          76.6950517,29.9610933,0
          76.6947084,29.9611584,0
          76.6943811,29.9612281,0
          76.6940432,29.9612932,0
          76.6936999,29.9613768,0
          76.6933351,29.9614512,0
          76.6930561,29.9614884,0
          76.6926162,29.9615627,0
          76.6923427,29.9616371,0
          76.6920852,29.9616696,0
          76.6917472,29.9617347,0
          76.6913932,29.9617858,0
          76.6911571,29.9618416,0
          76.690728,29.9618973,0
          76.6904222,29.961981,0
          76.6899394,29.962074,0
          76.6896283,29.9621297,0
          76.6892796,29.9621855,0
          76.6888397,29.9622831,0
          76.6884588,29.9623528,0
          76.6880189,29.9624086,0
          76.6876112,29.9625062,0
          76.6872357,29.9625666,0
          76.686887,29.9626363,0
          76.6865169,29.9626921,0
          76.686077,29.9627664,0
          76.6856103,29.9628268,0
          76.6851222,29.9629384,0
          76.6846501,29.9630313,0
          76.6842102,29.9631103,0
          76.6839152,29.9631708,0
          76.6835504,29.9632358,0
          76.6832285,29.9632916,0
          76.682912,29.9633567,0
          76.6824668,29.9634078,0
          76.6820644,29.9635054,0
          76.6816621,29.9635565,0
          76.681292,29.9636355,0
          76.6809272,29.9637284,0
          76.6805302,29.9637842,0
          76.6802513,29.9638679,0
          76.6796344,29.9639097,0
          76.6794788,29.9640166,0
          76.6792052,29.9640631,0
          76.6788887,29.9640956,0
          76.6786312,29.9641607,0
          76.6782664,29.964249,0
          76.6777836,29.964314,0
          76.6774457,29.964407,0
          76.6771131,29.9644581,0
          76.6767322,29.9645324,0
          76.6763782,29.9646068,0
          76.6759061,29.9646858,0
          76.6755789,29.9647416,0
          76.6752409,29.9648113,0
          76.6748654,29.964881,0
          76.6744845,29.9649414,0
          76.6741573,29.9650065,0
          76.6738032,29.9650808,0
          76.6734653,29.9651413,0
          76.6731702,29.9651924,0
          76.6728323,29.9652574,0
          76.6724836,29.9653225,0
          76.6720652,29.9653829,0
          76.6716628,29.9654526,0
          76.6714107,29.9654945,0
          76.6710781,29.9655549,0
          76.6706436,29.9656013,0
          76.6703325,29.9656618,0
          76.6699248,29.9657826,0
          76.6695653,29.9658802,0
          76.6693079,29.9659359,0
          76.6689645,29.966015,0
          76.668589,29.9660847,0
          76.6682511,29.9661497,0
          76.6678702,29.9662148,0
          76.6675054,29.9662659,0
          76.6671299,29.9663217,0
          76.6667598,29.9663821,0
          76.6664111,29.9664704,0
          76.6661268,29.9665262,0
          76.665821,29.9665866,0
          76.6655635,29.9666191,0
          76.6652524,29.9666795,0
          76.664909,29.9667446,0
          76.6645389,29.9668096,0
          76.6641956,29.9668747,0
          76.6638469,29.9669444,0
          76.6635679,29.9669955,0
          76.6631602,29.9670652,0
          76.6629135,29.967121,0
          76.6625594,29.9671675,0
          76.6622483,29.9672418,0
          76.6618191,29.9673162,0
          76.661508,29.9673673,0
          76.6611861,29.9674231,0
          76.6608535,29.9674928,0
          76.6604941,29.9675718,0
          76.6601401,29.9676136,0
          76.6597753,29.9676973,0
          76.6594588,29.9677577,0
          76.6592442,29.9677995,0
          76.6590082,29.9678367,0
          76.6587936,29.9678739,0
          76.658461,29.9679575,0
          76.6582303,29.9679807,0
          76.6579567,29.9680319,0
          76.6576778,29.9681016,0
          76.6574203,29.9681295,0
          76.6571682,29.9681945,0
          76.6569214,29.9682363,0
          76.6566371,29.9682968,0
          76.6564064,29.9683386,0
          76.6561221,29.968399,0
          76.6557788,29.9684548,0
          76.6555052,29.9684919,0
          76.6552048,29.9685431,0
          76.6548347,29.9686174,0
          76.6545611,29.9686685,0
          76.6542607,29.9687429,0
          76.6540514,29.9687661,0
          76.6538208,29.9687987,0
          76.6535686,29.9688591,0
          76.6533165,29.9689009,0
          76.6530322,29.9689613,0
          76.6527962,29.9690031,0
          76.6525762,29.9690589,0
          76.6522383,29.96911,0
          76.6519325,29.9691751,0
          76.6516857,29.9692123,0
          76.6513746,29.9692866,0
          76.6510957,29.9693377,0
          76.6509133,29.969361,0
          76.6506236,29.9694167,0
          76.6504358,29.9694539,0
          76.650114,29.9695143,0
          76.6498726,29.9695515,0
          76.6496473,29.9695933,0
          76.6493844,29.9696491,0
          76.6490947,29.9697048,0
          76.6488372,29.9697374,0
          76.6484564,29.9698164,0
          76.6482096,29.9698629,0
          76.6479467,29.969914,0
          76.6476141,29.969979,0
          76.6473727,29.9700255,0
          76.6471367,29.9700627,0
          76.6468899,29.9701138,0
          76.6466164,29.970151,0
          76.6463535,29.9701742,0
          76.6460692,29.9702486,0
          76.6458063,29.9702857,0
          76.645522,29.9703415,0
          76.6452163,29.970388,0
          76.6448676,29.9704484,0
          76.6445886,29.9705134,0
          76.6442131,29.9705599,0
          76.6438108,29.9706668,0
          76.6434514,29.9707133,0
          76.6430007,29.9708062,0
          76.642695,29.970862,0
          76.642357,29.970927,0
          76.6420566,29.9709549,0
          76.641783,29.9710293,0
          76.6415255,29.9710572,0
          76.6413378,29.9711036,0
          76.6408603,29.9711362,0
          76.6405921,29.9712337,0
          76.6403454,29.9712709,0
          76.640163,29.9713174,0
          76.6399323,29.9713546,0
          76.6396641,29.9714289,0
          76.639428,29.9714522,0
          76.6391437,29.9715126,0
          76.6388701,29.9715544,0
          76.6386395,29.9716102,0
          76.6384142,29.9716566,0
          76.6381567,29.9716985,0
          76.6377865,29.9717496,0
          76.6374593,29.9718332,0
          76.6370301,29.9719122,0
          76.6367458,29.971954,0
          76.6364562,29.9720191,0
          76.6361128,29.9720702,0
          76.6358017,29.9721353,0
          76.6355549,29.9721725,0
          76.6353243,29.9721957,0
          76.6351043,29.9722654,0
          76.6347986,29.9723258,0
          76.6345142,29.972363,0
          76.634187,29.9724466,0
          76.6337579,29.9725117,0
          76.6335218,29.9725535,0
          76.6332321,29.9726046,0
          76.6328084,29.9726883,0
          76.6324328,29.9727719,0
          76.6322022,29.9727998,0
          76.6319393,29.9728416,0
          76.6316711,29.9728974,0
          76.6313546,29.9729485,0
          76.6311239,29.972995,0
          76.6308021,29.9730461,0
          76.6306143,29.9730972,0
          76.6304426,29.9731297,0
          76.6302334,29.9731437,0
          76.6299438,29.9732041,0
          76.6297453,29.9732366,0
          76.6295092,29.9732506,0
          76.6292571,29.9732924,0
          76.6290103,29.9733574,0
          76.6287636,29.97339,0
          76.6285436,29.9734225,0
          76.6283022,29.9734643,0
          76.6280823,29.9735108,0
          76.6278999,29.973534,0
          76.6276317,29.9735898,0
          76.6274278,29.9736316,0
          76.6272025,29.9736874,0
          76.6269665,29.9737385,0
          76.6266715,29.973785,0
          76.6263496,29.97385,0
          76.626135,29.9738918,0
          76.6259151,29.973929,0
          76.6256737,29.9739755,0
          76.6253304,29.9740405,0
          76.6250407,29.9741102,0
          76.6247188,29.9741753,0
          76.6244077,29.9742264,0
          76.6240536,29.9742775,0
          76.6237747,29.9743426,0
          76.6235655,29.9743798,0
          76.6233187,29.9744262,0
          76.6230451,29.9744866,0
          76.6228037,29.9745238,0
          76.6225569,29.9745703,0
          76.6222512,29.9746168,0
          76.6220742,29.9746539,0
          76.6218703,29.9746911,0
          76.6216396,29.9747469,0
          76.6214251,29.9747887,0
          76.6212212,29.9748166,0
          76.6209315,29.9748723,0
          76.6206097,29.9749467,0
          76.6203522,29.9749885,0
          76.6200196,29.9750489,0
          76.6195797,29.9751186,0
          76.6192632,29.9751976,0
          76.6189306,29.9752534,0
          76.6185873,29.9753324,0
          76.6183137,29.9753974,0
          76.6179918,29.9754625,0
          76.6177451,29.9754904,0
          76.6174339,29.9755601,0
          76.6172354,29.9755972,0
          76.617037,29.9756344,0
          76.6167526,29.9756809,0
          76.6164898,29.9757274,0
          76.6162484,29.9757645,0
          76.616007,29.9758157,0
          76.6157388,29.9758528,0
          76.615433,29.9759132,0
          76.6151433,29.9759504,0
          76.6148697,29.9760108,0
          76.6146283,29.976048,0
          76.6144513,29.9760898,0
          76.6142099,29.9761316,0
          76.6140007,29.9761735,0
          76.61377,29.9762013,0
          76.6135394,29.976192,0
          76.6132872,29.976192,0
          76.6130351,29.9761874,0
          76.612842,29.9761549,0
          76.6126274,29.9761316,0
          76.6124128,29.9760991,0
          76.6122036,29.9760666,0
          76.6119837,29.9760433,0
          76.6117155,29.9760248,0
          76.6115223,29.9760341,0
          76.6113239,29.9760619,0
          76.6110664,29.9760991,0
          76.6108411,29.9761316,0
          76.6106158,29.9761735,0
          76.6103636,29.976206,0
          76.61009,29.9762478,0
          76.6098594,29.9762803,0
          76.6096555,29.9763129,0
          76.6093873,29.9763686,0
          76.6092317,29.9763965,0
          76.6089689,29.9764569,0
          76.608706,29.976508,0
          76.6085075,29.9765452,0
          76.6082822,29.976601,0
          76.608073,29.9766381,0
          76.607837,29.9766567,0
          76.6075849,29.9767125,0
          76.6073649,29.9767497,0
          76.6071128,29.9768008,0
          76.6068607,29.9768426,0
          76.6066783,29.9768891,0
          76.6064798,29.976903,0
          76.606233,29.9769681,0
          76.6060292,29.9769913,0
          76.6057878,29.9770378,0
          76.6055357,29.9770749,0
          76.6052138,29.9771307,0
          76.605026,29.9771772,0
          76.6048061,29.9772097,0
          76.6045057,29.9772794,0
          76.6042267,29.9773398,0
          76.6040712,29.9773723,0
          76.6037761,29.9774188,0
          76.6035133,29.9774699,0
          76.6033148,29.9775164,0
          76.6030466,29.9775443,0
          76.6028695,29.9775954,0
          76.6026013,29.9776326,0
          76.6024243,29.9776465,0
          76.6022687,29.9776976,0
          76.6021239,29.9777115,0
          76.6018235,29.9778091,0
          76.6016572,29.9777998,0
          76.6014265,29.977837,0
          76.6012012,29.9778788,0
          76.6010403,29.977916,0
          76.600815,29.9779299,0
          76.6006379,29.9779718,0
          76.6004609,29.9780229,0
          76.600182,29.9780647,0
          76.5999888,29.9780786,0
          76.599785,29.9781391,0
          76.5995597,29.9782041,0
          76.5993719,29.9782831,0
          76.5992217,29.9783389,0
          76.5990662,29.9784132,0
          76.5988999,29.9784922,0
          76.5987443,29.9785712,0
          76.598519,29.9786641,0
          76.5983151,29.9787664,0
          76.5980362,29.9788593,0
          76.5978645,29.9789243,0
          76.5977358,29.9789755,0
          76.5974944,29.9790591,0
          76.5972691,29.9791242,0
          76.5971135,29.9791567,0
          76.5968936,29.9792031,0
          76.5966629,29.9792543,0
          76.596384,29.979324,0
          76.5961962,29.9793565,0
          76.5959172,29.9794123,0
          76.5957134,29.9794773,0
          76.5954345,29.9795191,0
          76.5951662,29.9795702,0
          76.5949195,29.9796306,0
          76.5946298,29.9796864,0
          76.5943991,29.9797096,0
          76.594088,29.9797654,0
          76.5937339,29.9798305,0
          76.5934496,29.9798816,0
          76.5931707,29.979942,0
          76.5928917,29.9799884,0
          76.5926289,29.9800442,0
          76.5923982,29.9801,0
          76.59213,29.9801697,0
          76.591851,29.9802115,0
          76.5915828,29.9802765,0
          76.5913253,29.9803044,0
          76.5910249,29.9803509,0
          76.5907674,29.9804113,0
          76.5904885,29.9804624,0
          76.5901827,29.9805182,0
          76.5899413,29.98056,0
          76.5896409,29.9805971,0
          76.5892976,29.9806436,0
          76.5888791,29.980639,0
          76.5886216,29.9806204,0
          76.588289,29.9805786,0
          76.5879511,29.980546,0
          76.5876024,29.9805274,0
          76.587243,29.9804856,0
          76.5868567,29.9804531,0
          76.5865295,29.9804531,0
          76.5861647,29.9804345,0
          76.5858429,29.980481,0
          76.5855371,29.9806018,0
          76.585183,29.9806622,0
          76.5849309,29.9806947,0
          76.5846198,29.980704,0
          76.5844964,29.9806111,0
          76.5843569,29.9806436,0
          76.5844481,29.9809131,0
          76.584534,29.9811733,0
          76.5845822,29.981401,0
          76.5846198,29.9816055,0
          76.5846734,29.981861,0
          76.5847217,29.982098,0
          76.5847539,29.9822978,0
          76.5847914,29.9824697,0
          76.5848505,29.982781,0
          76.5849577,29.9830366,0
          76.5849899,29.983255,0
          76.5850382,29.9835012,0
          76.5850865,29.9837568,0
          76.5851616,29.9839659,0
          76.5851777,29.9840309,0
          76.5852045,29.9840914,0
          76.5852152,29.9841518,0
          76.5851455,29.9841564,0
          76.5850811,29.9841518,0
          76.5851187,29.984254,0
          76.5850168,29.9842912,0
          76.5849148,29.9842865,0
          76.5848237,29.9843191,0
          76.5847218,29.984347,0
          76.5846197,29.9843609,0
          76.5845447,29.9843795,0
          76.5844803,29.9843841,0
          76.584432,29.9844213,0
